#ID,Year,Month,Day,TimeStamp,Label
5492,2013,01,13,2013-01-13,13Jan13
5493,2013,01,14,2013-01-14,13Jan14
5494,2013,01,15,2013-01-15,13Jan15
5495,2013,01,16,2013-01-16,13Jan16
5496,2013,01,17,2013-01-17,13Jan17
5497,2013,01,18,2013-01-18,13Jan18
5498,2013,01,19,2013-01-19,13Jan19
5499,2013,01,20,2013-01-20,13Jan20
5500,2013,01,21,2013-01-21,13Jan21
5501,2013,01,22,2013-01-22,13Jan22
5502,2013,01,23,2013-01-23,13Jan23
5503,2013,01,24,2013-01-24,13Jan24
5504,2013,01,25,2013-01-25,13Jan25
5505,2013,01,26,2013-01-26,13Jan26
5506,2013,01,27,2013-01-27,13Jan27
5507,2013,01,28,2013-01-28,13Jan28
5508,2013,01,29,2013-01-29,13Jan29
5509,2013,01,30,2013-01-30,13Jan30
5510,2013,01,31,2013-01-31,13Jan31
5511,2013,02,01,2013-02-01,13Feb01
5512,2013,02,02,2013-02-02,13Feb02
5513,2013,02,03,2013-02-03,13Feb03
5514,2013,02,04,2013-02-04,13Feb04
5515,2013,02,05,2013-02-05,13Feb05
5516,2013,02,06,2013-02-06,13Feb06
5517,2013,02,07,2013-02-07,13Feb07
5518,2013,02,08,2013-02-08,13Feb08
5519,2013,02,09,2013-02-09,13Feb09
5520,2013,02,10,2013-02-10,13Feb10
5521,2013,02,11,2013-02-11,13Feb11
5522,2013,02,12,2013-02-12,13Feb12
5523,2013,02,13,2013-02-13,13Feb13
5524,2013,02,14,2013-02-14,13Feb14
5525,2013,02,15,2013-02-15,13Feb15
5526,2013,02,16,2013-02-16,13Feb16
5527,2013,02,17,2013-02-17,13Feb17
5528,2013,02,18,2013-02-18,13Feb18
5529,2013,02,19,2013-02-19,13Feb19
5530,2013,02,20,2013-02-20,13Feb20
5531,2013,02,21,2013-02-21,13Feb21
5532,2013,02,22,2013-02-22,13Feb22
5533,2013,02,23,2013-02-23,13Feb23
5534,2013,02,24,2013-02-24,13Feb24
5535,2013,02,25,2013-02-25,13Feb25
5536,2013,02,26,2013-02-26,13Feb26
5537,2013,02,27,2013-02-27,13Feb27
5538,2013,02,28,2013-02-28,13Feb28
5539,2013,03,01,2013-03-01,13Mar01
5540,2013,03,02,2013-03-02,13Mar02
5541,2013,03,03,2013-03-03,13Mar03
5542,2013,03,04,2013-03-04,13Mar04
5543,2013,03,05,2013-03-05,13Mar05
5544,2013,03,06,2013-03-06,13Mar06
5545,2013,03,07,2013-03-07,13Mar07
5546,2013,03,08,2013-03-08,13Mar08
5547,2013,03,09,2013-03-09,13Mar09
5548,2013,03,10,2013-03-10,13Mar10
5549,2013,03,11,2013-03-11,13Mar11
5550,2013,03,12,2013-03-12,13Mar12
5551,2013,03,13,2013-03-13,13Mar13
5552,2013,03,14,2013-03-14,13Mar14
5553,2013,03,15,2013-03-15,13Mar15
5554,2013,03,16,2013-03-16,13Mar16
5555,2013,03,17,2013-03-17,13Mar17
5556,2013,03,18,2013-03-18,13Mar18
5557,2013,03,19,2013-03-19,13Mar19
5558,2013,03,20,2013-03-20,13Mar20
5559,2013,03,21,2013-03-21,13Mar21
5560,2013,03,22,2013-03-22,13Mar22
5561,2013,03,23,2013-03-23,13Mar23
5562,2013,03,24,2013-03-24,13Mar24
5563,2013,03,25,2013-03-25,13Mar25
5564,2013,03,26,2013-03-26,13Mar26
5565,2013,03,27,2013-03-27,13Mar27
5566,2013,03,28,2013-03-28,13Mar28
5567,2013,03,29,2013-03-29,13Mar29
5568,2013,03,30,2013-03-30,13Mar30
5569,2013,03,31,2013-03-31,13Mar31
5570,2013,04,01,2013-04-01,13Apr01
5571,2013,04,02,2013-04-02,13Apr02
5572,2013,04,03,2013-04-03,13Apr03
5573,2013,04,04,2013-04-04,13Apr04
5574,2013,04,05,2013-04-05,13Apr05
5575,2013,04,06,2013-04-06,13Apr06
5576,2013,04,07,2013-04-07,13Apr07
5577,2013,04,08,2013-04-08,13Apr08
5578,2013,04,09,2013-04-09,13Apr09
5579,2013,04,10,2013-04-10,13Apr10
5580,2013,04,11,2013-04-11,13Apr11
5581,2013,04,12,2013-04-12,13Apr12
5582,2013,04,13,2013-04-13,13Apr13
5583,2013,04,14,2013-04-14,13Apr14
5584,2013,04,15,2013-04-15,13Apr15
5585,2013,04,16,2013-04-16,13Apr16
5586,2013,04,17,2013-04-17,13Apr17
5587,2013,04,18,2013-04-18,13Apr18
5588,2013,04,19,2013-04-19,13Apr19
5589,2013,04,20,2013-04-20,13Apr20
5590,2013,04,21,2013-04-21,13Apr21
5591,2013,04,22,2013-04-22,13Apr22
5592,2013,04,23,2013-04-23,13Apr23
5593,2013,04,24,2013-04-24,13Apr24
5594,2013,04,25,2013-04-25,13Apr25
5595,2013,04,26,2013-04-26,13Apr26
5596,2013,04,27,2013-04-27,13Apr27
5597,2013,04,28,2013-04-28,13Apr28
5598,2013,04,29,2013-04-29,13Apr29
5599,2013,04,30,2013-04-30,13Apr30
5600,2013,05,01,2013-05-01,13May01
5601,2013,05,02,2013-05-02,13May02
5602,2013,05,03,2013-05-03,13May03
5603,2013,05,04,2013-05-04,13May04
5604,2013,05,05,2013-05-05,13May05
5605,2013,05,06,2013-05-06,13May06
5606,2013,05,07,2013-05-07,13May07
5607,2013,05,08,2013-05-08,13May08
5608,2013,05,09,2013-05-09,13May09
5609,2013,05,10,2013-05-10,13May10
5610,2013,05,11,2013-05-11,13May11
5611,2013,05,12,2013-05-12,13May12
5612,2013,05,13,2013-05-13,13May13
5613,2013,05,14,2013-05-14,13May14
5614,2013,05,15,2013-05-15,13May15
5615,2013,05,16,2013-05-16,13May16
5616,2013,05,17,2013-05-17,13May17
5617,2013,05,18,2013-05-18,13May18
5618,2013,05,19,2013-05-19,13May19
5619,2013,05,20,2013-05-20,13May20
5620,2013,05,21,2013-05-21,13May21
5621,2013,05,22,2013-05-22,13May22
5622,2013,05,23,2013-05-23,13May23
5623,2013,05,24,2013-05-24,13May24
5624,2013,05,25,2013-05-25,13May25
5625,2013,05,26,2013-05-26,13May26
5626,2013,05,27,2013-05-27,13May27
5627,2013,05,28,2013-05-28,13May28
5628,2013,05,29,2013-05-29,13May29
5629,2013,05,30,2013-05-30,13May30
5630,2013,05,31,2013-05-31,13May31
5631,2013,06,01,2013-06-01,13Jun01
5632,2013,06,02,2013-06-02,13Jun02
5633,2013,06,03,2013-06-03,13Jun03
5634,2013,06,04,2013-06-04,13Jun04
5635,2013,06,05,2013-06-05,13Jun05
5636,2013,06,06,2013-06-06,13Jun06
5637,2013,06,07,2013-06-07,13Jun07
5638,2013,06,08,2013-06-08,13Jun08
5639,2013,06,09,2013-06-09,13Jun09
5640,2013,06,10,2013-06-10,13Jun10
5641,2013,06,11,2013-06-11,13Jun11
5642,2013,06,12,2013-06-12,13Jun12
5643,2013,06,13,2013-06-13,13Jun13
5644,2013,06,14,2013-06-14,13Jun14
5645,2013,06,15,2013-06-15,13Jun15
5646,2013,06,16,2013-06-16,13Jun16
5647,2013,06,17,2013-06-17,13Jun17
5648,2013,06,18,2013-06-18,13Jun18
5649,2013,06,19,2013-06-19,13Jun19
5650,2013,06,20,2013-06-20,13Jun20
5651,2013,06,21,2013-06-21,13Jun21
5652,2013,06,22,2013-06-22,13Jun22
5653,2013,06,23,2013-06-23,13Jun23
5654,2013,06,24,2013-06-24,13Jun24
5655,2013,06,25,2013-06-25,13Jun25
5656,2013,06,26,2013-06-26,13Jun26
5657,2013,06,27,2013-06-27,13Jun27
5658,2013,06,28,2013-06-28,13Jun28
5659,2013,06,29,2013-06-29,13Jun29
5660,2013,06,30,2013-06-30,13Jun30
5661,2013,07,01,2013-07-01,13Jul01
5662,2013,07,02,2013-07-02,13Jul02
5663,2013,07,03,2013-07-03,13Jul03
5664,2013,07,04,2013-07-04,13Jul04
5665,2013,07,05,2013-07-05,13Jul05
5666,2013,07,06,2013-07-06,13Jul06
5667,2013,07,07,2013-07-07,13Jul07
5668,2013,07,08,2013-07-08,13Jul08
5669,2013,07,09,2013-07-09,13Jul09
5670,2013,07,10,2013-07-10,13Jul10
5671,2013,07,11,2013-07-11,13Jul11
5672,2013,07,12,2013-07-12,13Jul12
5673,2013,07,13,2013-07-13,13Jul13
5674,2013,07,14,2013-07-14,13Jul14
5675,2013,07,15,2013-07-15,13Jul15
5676,2013,07,16,2013-07-16,13Jul16
5677,2013,07,17,2013-07-17,13Jul17
5678,2013,07,18,2013-07-18,13Jul18
5679,2013,07,19,2013-07-19,13Jul19
5680,2013,07,20,2013-07-20,13Jul20
5681,2013,07,21,2013-07-21,13Jul21
5682,2013,07,22,2013-07-22,13Jul22
5683,2013,07,23,2013-07-23,13Jul23
5684,2013,07,24,2013-07-24,13Jul24
5685,2013,07,25,2013-07-25,13Jul25
5686,2013,07,26,2013-07-26,13Jul26
5687,2013,07,27,2013-07-27,13Jul27
5688,2013,07,28,2013-07-28,13Jul28
5689,2013,07,29,2013-07-29,13Jul29
5690,2013,07,30,2013-07-30,13Jul30
5691,2013,07,31,2013-07-31,13Jul31
5692,2013,08,01,2013-08-01,13Aug01
5693,2013,08,02,2013-08-02,13Aug02
5694,2013,08,03,2013-08-03,13Aug03
5695,2013,08,04,2013-08-04,13Aug04
5696,2013,08,05,2013-08-05,13Aug05
5697,2013,08,06,2013-08-06,13Aug06
5698,2013,08,07,2013-08-07,13Aug07
5699,2013,08,08,2013-08-08,13Aug08
5700,2013,08,09,2013-08-09,13Aug09
5701,2013,08,10,2013-08-10,13Aug10
5702,2013,08,11,2013-08-11,13Aug11
5703,2013,08,12,2013-08-12,13Aug12
5704,2013,08,13,2013-08-13,13Aug13
5705,2013,08,14,2013-08-14,13Aug14
5706,2013,08,15,2013-08-15,13Aug15
5707,2013,08,16,2013-08-16,13Aug16
5708,2013,08,17,2013-08-17,13Aug17
5709,2013,08,18,2013-08-18,13Aug18
5710,2013,08,19,2013-08-19,13Aug19
5711,2013,08,20,2013-08-20,13Aug20
5712,2013,08,21,2013-08-21,13Aug21
5713,2013,08,22,2013-08-22,13Aug22
5714,2013,08,23,2013-08-23,13Aug23
5715,2013,08,24,2013-08-24,13Aug24
5716,2013,08,25,2013-08-25,13Aug25
5717,2013,08,26,2013-08-26,13Aug26
5718,2013,08,27,2013-08-27,13Aug27
5719,2013,08,28,2013-08-28,13Aug28
5720,2013,08,29,2013-08-29,13Aug29
5721,2013,08,30,2013-08-30,13Aug30
5722,2013,08,31,2013-08-31,13Aug31
5723,2013,09,01,2013-09-01,13Sep01
5724,2013,09,02,2013-09-02,13Sep02
5725,2013,09,03,2013-09-03,13Sep03
5726,2013,09,04,2013-09-04,13Sep04
5727,2013,09,05,2013-09-05,13Sep05
5728,2013,09,06,2013-09-06,13Sep06
5729,2013,09,07,2013-09-07,13Sep07
5730,2013,09,08,2013-09-08,13Sep08
5731,2013,09,09,2013-09-09,13Sep09
5732,2013,09,10,2013-09-10,13Sep10
5733,2013,09,11,2013-09-11,13Sep11
5734,2013,09,12,2013-09-12,13Sep12
5735,2013,09,13,2013-09-13,13Sep13
5736,2013,09,14,2013-09-14,13Sep14
5737,2013,09,15,2013-09-15,13Sep15
5738,2013,09,16,2013-09-16,13Sep16
5739,2013,09,17,2013-09-17,13Sep17
5740,2013,09,18,2013-09-18,13Sep18
5741,2013,09,19,2013-09-19,13Sep19
5742,2013,09,20,2013-09-20,13Sep20
5743,2013,09,21,2013-09-21,13Sep21
5744,2013,09,22,2013-09-22,13Sep22
5745,2013,09,23,2013-09-23,13Sep23
5746,2013,09,24,2013-09-24,13Sep24
5747,2013,09,25,2013-09-25,13Sep25
5748,2013,09,26,2013-09-26,13Sep26
5749,2013,09,27,2013-09-27,13Sep27
5750,2013,09,28,2013-09-28,13Sep28
5751,2013,09,29,2013-09-29,13Sep29
5752,2013,09,30,2013-09-30,13Sep30
5753,2013,10,01,2013-10-01,13Oct01
5754,2013,10,02,2013-10-02,13Oct02
5755,2013,10,03,2013-10-03,13Oct03
5756,2013,10,04,2013-10-04,13Oct04
5757,2013,10,05,2013-10-05,13Oct05
5758,2013,10,06,2013-10-06,13Oct06
5759,2013,10,07,2013-10-07,13Oct07
5760,2013,10,08,2013-10-08,13Oct08
5761,2013,10,09,2013-10-09,13Oct09
5762,2013,10,10,2013-10-10,13Oct10
5763,2013,10,11,2013-10-11,13Oct11
5764,2013,10,12,2013-10-12,13Oct12
5765,2013,10,13,2013-10-13,13Oct13
5766,2013,10,14,2013-10-14,13Oct14
5767,2013,10,15,2013-10-15,13Oct15
5768,2013,10,16,2013-10-16,13Oct16
5769,2013,10,17,2013-10-17,13Oct17
5770,2013,10,18,2013-10-18,13Oct18
5771,2013,10,19,2013-10-19,13Oct19
5772,2013,10,20,2013-10-20,13Oct20
5773,2013,10,21,2013-10-21,13Oct21
5774,2013,10,22,2013-10-22,13Oct22
5775,2013,10,23,2013-10-23,13Oct23
5776,2013,10,24,2013-10-24,13Oct24
5777,2013,10,25,2013-10-25,13Oct25
5778,2013,10,26,2013-10-26,13Oct26
5779,2013,10,27,2013-10-27,13Oct27
5780,2013,10,28,2013-10-28,13Oct28
5781,2013,10,29,2013-10-29,13Oct29
5782,2013,10,30,2013-10-30,13Oct30
5783,2013,10,31,2013-10-31,13Oct31
5784,2013,11,01,2013-11-01,13Nov01
5785,2013,11,02,2013-11-02,13Nov02
5786,2013,11,03,2013-11-03,13Nov03
5787,2013,11,04,2013-11-04,13Nov04
5788,2013,11,05,2013-11-05,13Nov05
5789,2013,11,06,2013-11-06,13Nov06
5790,2013,11,07,2013-11-07,13Nov07
5791,2013,11,08,2013-11-08,13Nov08
5792,2013,11,09,2013-11-09,13Nov09
5793,2013,11,10,2013-11-10,13Nov10
5794,2013,11,11,2013-11-11,13Nov11
5795,2013,11,12,2013-11-12,13Nov12
5796,2013,11,13,2013-11-13,13Nov13
5797,2013,11,14,2013-11-14,13Nov14
5798,2013,11,15,2013-11-15,13Nov15
5799,2013,11,16,2013-11-16,13Nov16
5800,2013,11,17,2013-11-17,13Nov17
5801,2013,11,18,2013-11-18,13Nov18
5802,2013,11,19,2013-11-19,13Nov19
5803,2013,11,20,2013-11-20,13Nov20
5804,2013,11,21,2013-11-21,13Nov21
5805,2013,11,22,2013-11-22,13Nov22
5806,2013,11,23,2013-11-23,13Nov23
5807,2013,11,24,2013-11-24,13Nov24
5808,2013,11,25,2013-11-25,13Nov25
5809,2013,11,26,2013-11-26,13Nov26
5810,2013,11,27,2013-11-27,13Nov27
5811,2013,11,28,2013-11-28,13Nov28
5812,2013,11,29,2013-11-29,13Nov29
5813,2013,11,30,2013-11-30,13Nov30
5814,2013,12,01,2013-12-01,13Dec01
5815,2013,12,02,2013-12-02,13Dec02
5816,2013,12,03,2013-12-03,13Dec03
5817,2013,12,04,2013-12-04,13Dec04
5818,2013,12,05,2013-12-05,13Dec05
5819,2013,12,06,2013-12-06,13Dec06
5820,2013,12,07,2013-12-07,13Dec07
5821,2013,12,08,2013-12-08,13Dec08
5822,2013,12,09,2013-12-09,13Dec09
5823,2013,12,10,2013-12-10,13Dec10
5824,2013,12,11,2013-12-11,13Dec11
5825,2013,12,12,2013-12-12,13Dec12
5826,2013,12,13,2013-12-13,13Dec13
5827,2013,12,14,2013-12-14,13Dec14
5828,2013,12,15,2013-12-15,13Dec15
5829,2013,12,16,2013-12-16,13Dec16
5830,2013,12,17,2013-12-17,13Dec17
5831,2013,12,18,2013-12-18,13Dec18
5832,2013,12,19,2013-12-19,13Dec19
5833,2013,12,20,2013-12-20,13Dec20
5834,2013,12,21,2013-12-21,13Dec21
5835,2013,12,22,2013-12-22,13Dec22
5836,2013,12,23,2013-12-23,13Dec23
5837,2013,12,24,2013-12-24,13Dec24
5838,2013,12,25,2013-12-25,13Dec25
5839,2013,12,26,2013-12-26,13Dec26
5840,2013,12,27,2013-12-27,13Dec27
5841,2013,12,28,2013-12-28,13Dec28
5842,2013,12,29,2013-12-29,13Dec29
5843,2013,12,30,2013-12-30,13Dec30
5844,2013,12,31,2013-12-31,13Dec31
5845,2014,01,01,2014-01-01,14Jan01
5846,2014,01,02,2014-01-02,14Jan02
5847,2014,01,03,2014-01-03,14Jan03
5848,2014,01,04,2014-01-04,14Jan04
5849,2014,01,05,2014-01-05,14Jan05
5850,2014,01,06,2014-01-06,14Jan06
5851,2014,01,07,2014-01-07,14Jan07
5852,2014,01,08,2014-01-08,14Jan08
5853,2014,01,09,2014-01-09,14Jan09
5854,2014,01,10,2014-01-10,14Jan10
5855,2014,01,11,2014-01-11,14Jan11
5856,2014,01,12,2014-01-12,14Jan12
5857,2014,01,13,2014-01-13,14Jan13
5858,2014,01,14,2014-01-14,14Jan14
5859,2014,01,15,2014-01-15,14Jan15
5860,2014,01,16,2014-01-16,14Jan16
5861,2014,01,17,2014-01-17,14Jan17
5862,2014,01,18,2014-01-18,14Jan18
5863,2014,01,19,2014-01-19,14Jan19
5864,2014,01,20,2014-01-20,14Jan20
5865,2014,01,21,2014-01-21,14Jan21
5866,2014,01,22,2014-01-22,14Jan22
5867,2014,01,23,2014-01-23,14Jan23
5868,2014,01,24,2014-01-24,14Jan24
5869,2014,01,25,2014-01-25,14Jan25
5870,2014,01,26,2014-01-26,14Jan26
5871,2014,01,27,2014-01-27,14Jan27
5872,2014,01,28,2014-01-28,14Jan28
5873,2014,01,29,2014-01-29,14Jan29
5874,2014,01,30,2014-01-30,14Jan30
5875,2014,01,31,2014-01-31,14Jan31
5876,2014,02,01,2014-02-01,14Feb01
5877,2014,02,02,2014-02-02,14Feb02
5878,2014,02,03,2014-02-03,14Feb03
5879,2014,02,04,2014-02-04,14Feb04
5880,2014,02,05,2014-02-05,14Feb05
5881,2014,02,06,2014-02-06,14Feb06
5882,2014,02,07,2014-02-07,14Feb07
5883,2014,02,08,2014-02-08,14Feb08
5884,2014,02,09,2014-02-09,14Feb09
5885,2014,02,10,2014-02-10,14Feb10
5886,2014,02,11,2014-02-11,14Feb11
5887,2014,02,12,2014-02-12,14Feb12
5888,2014,02,13,2014-02-13,14Feb13
5889,2014,02,14,2014-02-14,14Feb14
5890,2014,02,15,2014-02-15,14Feb15
5891,2014,02,16,2014-02-16,14Feb16
5892,2014,02,17,2014-02-17,14Feb17
5893,2014,02,18,2014-02-18,14Feb18
5894,2014,02,19,2014-02-19,14Feb19
5895,2014,02,20,2014-02-20,14Feb20
5896,2014,02,21,2014-02-21,14Feb21
5897,2014,02,22,2014-02-22,14Feb22
5898,2014,02,23,2014-02-23,14Feb23
5899,2014,02,24,2014-02-24,14Feb24
5900,2014,02,25,2014-02-25,14Feb25
5901,2014,02,26,2014-02-26,14Feb26
5902,2014,02,27,2014-02-27,14Feb27
5903,2014,02,28,2014-02-28,14Feb28
5904,2014,03,01,2014-03-01,14Mar01
5905,2014,03,02,2014-03-02,14Mar02
5906,2014,03,03,2014-03-03,14Mar03
5907,2014,03,04,2014-03-04,14Mar04
5908,2014,03,05,2014-03-05,14Mar05
5909,2014,03,06,2014-03-06,14Mar06
5910,2014,03,07,2014-03-07,14Mar07
5911,2014,03,08,2014-03-08,14Mar08
5912,2014,03,09,2014-03-09,14Mar09
5913,2014,03,10,2014-03-10,14Mar10
5914,2014,03,11,2014-03-11,14Mar11
5915,2014,03,12,2014-03-12,14Mar12
5916,2014,03,13,2014-03-13,14Mar13
5917,2014,03,14,2014-03-14,14Mar14
5918,2014,03,15,2014-03-15,14Mar15
5919,2014,03,16,2014-03-16,14Mar16
5920,2014,03,17,2014-03-17,14Mar17
5921,2014,03,18,2014-03-18,14Mar18
5922,2014,03,19,2014-03-19,14Mar19
5923,2014,03,20,2014-03-20,14Mar20
5924,2014,03,21,2014-03-21,14Mar21
5925,2014,03,22,2014-03-22,14Mar22
5926,2014,03,23,2014-03-23,14Mar23
5927,2014,03,24,2014-03-24,14Mar24
5928,2014,03,25,2014-03-25,14Mar25
5929,2014,03,26,2014-03-26,14Mar26
5930,2014,03,27,2014-03-27,14Mar27
5931,2014,03,28,2014-03-28,14Mar28
5932,2014,03,29,2014-03-29,14Mar29
5933,2014,03,30,2014-03-30,14Mar30
5934,2014,03,31,2014-03-31,14Mar31
5935,2014,04,01,2014-04-01,14Apr01
5936,2014,04,02,2014-04-02,14Apr02
5937,2014,04,03,2014-04-03,14Apr03
5938,2014,04,04,2014-04-04,14Apr04
5939,2014,04,05,2014-04-05,14Apr05
5940,2014,04,06,2014-04-06,14Apr06
5941,2014,04,07,2014-04-07,14Apr07
5942,2014,04,08,2014-04-08,14Apr08
5943,2014,04,09,2014-04-09,14Apr09
5944,2014,04,10,2014-04-10,14Apr10
5945,2014,04,11,2014-04-11,14Apr11
5946,2014,04,12,2014-04-12,14Apr12
5947,2014,04,13,2014-04-13,14Apr13
5948,2014,04,14,2014-04-14,14Apr14
5949,2014,04,15,2014-04-15,14Apr15
5950,2014,04,16,2014-04-16,14Apr16
5951,2014,04,17,2014-04-17,14Apr17
5952,2014,04,18,2014-04-18,14Apr18
5953,2014,04,19,2014-04-19,14Apr19
5954,2014,04,20,2014-04-20,14Apr20
5955,2014,04,21,2014-04-21,14Apr21
5956,2014,04,22,2014-04-22,14Apr22
5957,2014,04,23,2014-04-23,14Apr23
5958,2014,04,24,2014-04-24,14Apr24
5959,2014,04,25,2014-04-25,14Apr25
5960,2014,04,26,2014-04-26,14Apr26
5961,2014,04,27,2014-04-27,14Apr27
5962,2014,04,28,2014-04-28,14Apr28
5963,2014,04,29,2014-04-29,14Apr29
5964,2014,04,30,2014-04-30,14Apr30
5965,2014,05,01,2014-05-01,14May01
5966,2014,05,02,2014-05-02,14May02
5967,2014,05,03,2014-05-03,14May03
5968,2014,05,04,2014-05-04,14May04
5969,2014,05,05,2014-05-05,14May05
5970,2014,05,06,2014-05-06,14May06
5971,2014,05,07,2014-05-07,14May07
5972,2014,05,08,2014-05-08,14May08
5973,2014,05,09,2014-05-09,14May09
5974,2014,05,10,2014-05-10,14May10
5975,2014,05,11,2014-05-11,14May11
5976,2014,05,12,2014-05-12,14May12
5977,2014,05,13,2014-05-13,14May13
5978,2014,05,14,2014-05-14,14May14
5979,2014,05,15,2014-05-15,14May15
5980,2014,05,16,2014-05-16,14May16
5981,2014,05,17,2014-05-17,14May17
5982,2014,05,18,2014-05-18,14May18
5983,2014,05,19,2014-05-19,14May19
5984,2014,05,20,2014-05-20,14May20
5985,2014,05,21,2014-05-21,14May21
5986,2014,05,22,2014-05-22,14May22
5987,2014,05,23,2014-05-23,14May23
5988,2014,05,24,2014-05-24,14May24
5989,2014,05,25,2014-05-25,14May25
5990,2014,05,26,2014-05-26,14May26
5991,2014,05,27,2014-05-27,14May27
5992,2014,05,28,2014-05-28,14May28
5993,2014,05,29,2014-05-29,14May29
5994,2014,05,30,2014-05-30,14May30
5995,2014,05,31,2014-05-31,14May31
5996,2014,06,01,2014-06-01,14Jun01
5997,2014,06,02,2014-06-02,14Jun02
5998,2014,06,03,2014-06-03,14Jun03
5999,2014,06,04,2014-06-04,14Jun04
6000,2014,06,05,2014-06-05,14Jun05
6001,2014,06,06,2014-06-06,14Jun06
6002,2014,06,07,2014-06-07,14Jun07
6003,2014,06,08,2014-06-08,14Jun08
6004,2014,06,09,2014-06-09,14Jun09
6005,2014,06,10,2014-06-10,14Jun10
6006,2014,06,11,2014-06-11,14Jun11
6007,2014,06,12,2014-06-12,14Jun12
6008,2014,06,13,2014-06-13,14Jun13
6009,2014,06,14,2014-06-14,14Jun14
6010,2014,06,15,2014-06-15,14Jun15
6011,2014,06,16,2014-06-16,14Jun16
6012,2014,06,17,2014-06-17,14Jun17
6013,2014,06,18,2014-06-18,14Jun18
6014,2014,06,19,2014-06-19,14Jun19
6015,2014,06,20,2014-06-20,14Jun20
6016,2014,06,21,2014-06-21,14Jun21
6017,2014,06,22,2014-06-22,14Jun22
6018,2014,06,23,2014-06-23,14Jun23
6019,2014,06,24,2014-06-24,14Jun24
6020,2014,06,25,2014-06-25,14Jun25
6021,2014,06,26,2014-06-26,14Jun26
6022,2014,06,27,2014-06-27,14Jun27
6023,2014,06,28,2014-06-28,14Jun28
6024,2014,06,29,2014-06-29,14Jun29
6025,2014,06,30,2014-06-30,14Jun30
6026,2014,07,01,2014-07-01,14Jul01
6027,2014,07,02,2014-07-02,14Jul02
6028,2014,07,03,2014-07-03,14Jul03
6029,2014,07,04,2014-07-04,14Jul04
6030,2014,07,05,2014-07-05,14Jul05
6031,2014,07,06,2014-07-06,14Jul06
6032,2014,07,07,2014-07-07,14Jul07
6033,2014,07,08,2014-07-08,14Jul08
6034,2014,07,09,2014-07-09,14Jul09
6035,2014,07,10,2014-07-10,14Jul10
6036,2014,07,11,2014-07-11,14Jul11
6037,2014,07,12,2014-07-12,14Jul12
6038,2014,07,13,2014-07-13,14Jul13
6039,2014,07,14,2014-07-14,14Jul14
6040,2014,07,15,2014-07-15,14Jul15
6041,2014,07,16,2014-07-16,14Jul16
6042,2014,07,17,2014-07-17,14Jul17
6043,2014,07,18,2014-07-18,14Jul18
6044,2014,07,19,2014-07-19,14Jul19
6045,2014,07,20,2014-07-20,14Jul20
6046,2014,07,21,2014-07-21,14Jul21
6047,2014,07,22,2014-07-22,14Jul22
6048,2014,07,23,2014-07-23,14Jul23
6049,2014,07,24,2014-07-24,14Jul24
6050,2014,07,25,2014-07-25,14Jul25
6051,2014,07,26,2014-07-26,14Jul26
6052,2014,07,27,2014-07-27,14Jul27
6053,2014,07,28,2014-07-28,14Jul28
6054,2014,07,29,2014-07-29,14Jul29
6055,2014,07,30,2014-07-30,14Jul30
6056,2014,07,31,2014-07-31,14Jul31
6057,2014,08,01,2014-08-01,14Aug01
6058,2014,08,02,2014-08-02,14Aug02
6059,2014,08,03,2014-08-03,14Aug03
6060,2014,08,04,2014-08-04,14Aug04
6061,2014,08,05,2014-08-05,14Aug05
6062,2014,08,06,2014-08-06,14Aug06
6063,2014,08,07,2014-08-07,14Aug07
6064,2014,08,08,2014-08-08,14Aug08
6065,2014,08,09,2014-08-09,14Aug09
6066,2014,08,10,2014-08-10,14Aug10
6067,2014,08,11,2014-08-11,14Aug11
6068,2014,08,12,2014-08-12,14Aug12
6069,2014,08,13,2014-08-13,14Aug13
6070,2014,08,14,2014-08-14,14Aug14
6071,2014,08,15,2014-08-15,14Aug15
6072,2014,08,16,2014-08-16,14Aug16
6073,2014,08,17,2014-08-17,14Aug17
6074,2014,08,18,2014-08-18,14Aug18
6075,2014,08,19,2014-08-19,14Aug19
6076,2014,08,20,2014-08-20,14Aug20
6077,2014,08,21,2014-08-21,14Aug21
6078,2014,08,22,2014-08-22,14Aug22
6079,2014,08,23,2014-08-23,14Aug23
6080,2014,08,24,2014-08-24,14Aug24
6081,2014,08,25,2014-08-25,14Aug25
6082,2014,08,26,2014-08-26,14Aug26
6083,2014,08,27,2014-08-27,14Aug27
6084,2014,08,28,2014-08-28,14Aug28
6085,2014,08,29,2014-08-29,14Aug29
6086,2014,08,30,2014-08-30,14Aug30
6087,2014,08,31,2014-08-31,14Aug31
6088,2014,09,01,2014-09-01,14Sep01
6089,2014,09,02,2014-09-02,14Sep02
6090,2014,09,03,2014-09-03,14Sep03
6091,2014,09,04,2014-09-04,14Sep04
6092,2014,09,05,2014-09-05,14Sep05
6093,2014,09,06,2014-09-06,14Sep06
6094,2014,09,07,2014-09-07,14Sep07
6095,2014,09,08,2014-09-08,14Sep08
6096,2014,09,09,2014-09-09,14Sep09
6097,2014,09,10,2014-09-10,14Sep10
6098,2014,09,11,2014-09-11,14Sep11
6099,2014,09,12,2014-09-12,14Sep12
6100,2014,09,13,2014-09-13,14Sep13
6101,2014,09,14,2014-09-14,14Sep14
6102,2014,09,15,2014-09-15,14Sep15
6103,2014,09,16,2014-09-16,14Sep16
6104,2014,09,17,2014-09-17,14Sep17
